Fund Name:,SPDR® MSCI Emerging Markets UCITS ETF,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ISIN:,IE00B469F816,,,,,,,,
Ticker Symbol:,SPYM GY,,,,,,,,
Holdings As Of:,27-Aug-2020,,,,,,,,
,,,,,,,,,
ISIN,SEDOL,Security Name,Currency,Number of Shares,Percent Of Fund,Trade Country Name,Local Price,Sector Classification,Industry Classification
US01609W1027,BP41ZD1,Alibaba Group Holding Ltd. Sponsored ADR,USD,122620,8.207831,China,284.170,Consumer Discretionary,Internet & Direct Marketing Retail
KYG875721634,BMMV2K8,Tencent Holdings Ltd.,HKD,371200,6.295446,China,558.000,Communication Services,Interactive Media & Services
TW0002330008,6889106,Taiwan Semiconductor Manufacturing Co. Ltd.,TWD,1595560,5.685704,Taiwan,444.000,Information Technology,Semiconductors & Semiconductor Equipment
KR7005930003,6771720,Samsung Electronics Co. Ltd.,KRW,309446,3.419888,South Korea,55600.000,Information Technology,Technology Hardware Storage & Peripherals
KYG596691041,BGJW376,Meituan Dianping Class B,HKD,240200,1.978457,China,271.000,Consumer Discretionary,Internet & Direct Marketing Retail
ZAE000015889,6622691,Naspers Limited Class N,ZAR,29879,1.339114,South Africa,3235.960,Consumer Discretionary,Internet & Direct Marketing Retail
INE002A01018,6099626,Reliance Industries Limited,INR,185937,1.253006,India,2111.700,Energy,Oil Gas & Consumable Fuels
CNE1000002H1,B0LMTQ3,China Construction Bank Corporation Class H,HKD,6240000,1.077252,China,5.680,Financials,Banks
US47215P1066,BMM27D9,JD.com Inc. Sponsored ADR Class A,USD,55458,1.035920,China,79.300,Consumer Discretionary,Internet & Direct Marketing Retail
CNE1000003X6,B01FLR7,Ping An Insurance (Group) Company of China Ltd. Class H,HKD,393000,0.996192,China,83.400,Financials,Insurance
INE009A01021,6205122,Infosys Limited,INR,236486,0.714225,India,946.400,Information Technology,It Services
HK0941009539,6073556,China Mobile Limited,HKD,418500,0.711672,China,55.950,Communication Services,Wireless Telecommunication Services
US64110W1027,2606440,NetEase Inc. Sponsored ADR,USD,5342,0.644111,China,511.880,Communication Services,Entertainment
INE001A01036,6171900,Housing Development Finance Corporation Limited,INR,107206,0.637278,India,1862.750,Financials,Thrifts & Mortgage Finance
BRVALEACNOR0,2196286,Vale S.A.,BRL,242027,0.618833,Brazil,60.790,Materials,Metals & Mining
KR7000660001,6450267,SK hynix Inc,KRW,37194,0.584792,South Korea,79100.000,Information Technology,Semiconductors & Semiconductor Equipment
CNE1000003G1,B1G1QD8,Industrial and Commercial Bank of China Limited Class H,HKD,3960000,0.545227,China,4.530,Financials,Banks
KR7005931001,6773812,Samsung Electronics Co Ltd Pfd  Non-Voting,KRW,55846,0.537266,South Korea,48400.000,Information Technology,Technology Hardware Storage & Peripherals
US0567521085,B0FXT17,Baidu Inc. Sponsored ADR Class A,USD,17822,0.534199,China,127.250,Communication Services,Interactive Media & Services
KR7035420009,6560393,NAVER Corp.,KRW,7905,0.529522,South Korea,337000.000,Communication Services,Interactive Media & Services
TW0002317005,6438564,Hon Hai Precision Industry Co. Ltd.,TWD,848193,0.527575,Taiwan,77.500,Information Technology,Electronic Equipment Instruments & Components
RU0009029540,B56C9L8,Sberbank Russia PJSC,USD,721856,0.510157,Russia,3.000,Financials,Banks
KYG9830T1067,BG0ZMJ9,Xiaomi Corp. Class B,HKD,712000,0.462022,China,21.350,Information Technology,Technology Hardware Storage & Peripherals
RU0009024277,4560588,Oil company LUKOIL PJSC,USD,28154,0.461927,Russia,69.654,Energy,Oil Gas & Consumable Fuels
US8740801043,B4MGD82,TAL Education Group Sponsored ADR Class A,USD,25538,0.459769,China,76.430,Consumer Discretionary,Diversified Consumer Services
INE467B01029,B01NPJ1,Tata Consultancy Services Limited,INR,63225,0.453546,India,2247.900,Information Technology,It Services
TW0002454006,6372480,MediaTek Inc,TWD,100049,0.448059,Taiwan,558.000,Information Technology,Semiconductors & Semiconductor Equipment
KR7051910008,6346913,LG Chem Ltd.,KRW,2952,0.447119,South Korea,762000.000,Materials,Chemicals
CNE1000001Z5,B154564,Bank of China Limited Class H,HKD,5516000,0.430865,China,2.570,Financials,Banks
RU0007661625,4364928,Gazprom PJSC,USD,711317,0.415323,Russia,2.479,Energy,Oil Gas & Consumable Fuels
INE030A01027,6261674,Hindustan Unilever Limited,INR,57063,0.395776,India,2173.400,Consumer Staples,Household Products
KR7068270008,B0C5YV1,Celltrion Inc.,KRW,6536,0.395596,South Korea,304500.000,Health Care,Biotechnology
QA0006929895,6148197,Qatar National Bank QPSC,QAR,322486,0.382968,Qatar,18.360,Financials,Banks
ID1000109507,B01C1P6,PT Bank Central Asia Tbk,IDR,698800,0.370529,Indonesia,33000.000,Financials,Banks
BRB3SAACNOR6,BG36ZK1,B3 SA - Brasil Bolsa Balcao,BRL,146099,0.370423,Brazil,60.280,Financials,Capital Markets
INE090A01021,BSZ2BY7,ICICI Bank Limited,INR,292360,0.366149,India,392.450,Financials,Banks
KR7006400006,6771645,Samsung SDI Co. Ltd,KRW,3882,0.361893,South Korea,469000.000,Information Technology,Electronic Equipment Instruments & Components
KYG970081090,BZ3C3R5,Wuxi Biologics (Cayman) Inc.,HKD,60500,0.360409,China,196.000,Health Care,Life Sciences Tools & Services
SA0007879113,B12LZH9,Al Rajhi Bank,SAR,84913,0.350923,Saudi Arabia,65.800,Financials,Banks
MXP001691213,2667470,America Movil SAB de CV Class L,MXN,2322751,0.336521,Mexico,13.560,Communication Services,Wireless Telecommunication Services
KR7005380001,6451055,Hyundai Motor Company,KRW,10292,0.334480,South Korea,163500.000,Consumer Discretionary,Automobiles
BRITUBACNPR1,B037HR3,Itau Unibanco Holding SA Pfd,BRL,328496,0.334090,Brazil,24.180,Financials,Banks
US6475811070,B1CN1G6,New Oriental Education & Technology Group Inc. Sponsored ADR,USD,9705,0.334037,China,146.120,Consumer Discretionary,Diversified Consumer Services
HK0883013259,B00G0S5,Cnooc Limited,HKD,1221000,0.327688,China,8.830,Energy,Oil Gas & Consumable Fuels
US7223041028,BYVW0F7,Pinduoduo Inc. Sponsored ADR Class A,USD,15510,0.324498,China,88.820,Consumer Discretionary,Internet & Direct Marketing Retail
SA0007879121,B1324D0,Saudi Basic Industries Corp.,SAR,55527,0.307947,Saudi Arabia,88.300,Materials,Chemicals
CNE1000002L3,6718976,China Life Insurance Co. Ltd. Class H,HKD,539130,0.307733,China,18.780,Financials,Insurance
CNE1000002M1,B1DYPZ5,China Merchants Bank Co. Ltd. Class H,HKD,265676,0.302808,China,37.500,Financials,Banks
KR7035720002,6194037,Kakao Corp.,KRW,3645,0.297415,South Korea,410500.000,Communication Services,Interactive Media & Services
US98850P1093,BYW4289,Yum China Holdings Inc.,USD,22680,0.294897,China,55.200,Consumer Discretionary,Hotels Restaurants & Leisure
CNE0000018R8,BP3R2F1,Kweichow Moutai Co. Ltd. Class A,CNY,4900,0.290402,China,1731.000,Consumer Staples,Beverages
INE397D01024,6442327,Bharti Airtel Limited,INR,170309,0.277724,India,511.000,Communication Services,Wireless Telecommunication Services
BRBBDCACNPR8,B00FM53,Banco Bradesco SA Pfd,BRL,301088,0.266451,Brazil,21.040,Financials,Banks
BRPETRACNPR6,2684532,Petroleo Brasileiro SA Pfd,BRL,285026,0.265544,Brazil,22.150,Energy,Oil Gas & Consumable Fuels
RU0007288411,7131431,MMC Norilsk Nickel PJSC,USD,4233,0.263088,Russia,263.854,Materials,Metals & Mining
BRPETRACNOR9,2682365,Petroleo Brasileiro SA,BRL,257061,0.244896,Brazil,22.650,Energy,Oil Gas & Consumable Fuels
TH0646010Z18,BD0BDJ3,PTT Public Co. Ltd.(Alien Mkt),THB,854449,0.241676,Thailand,37.500,Energy,Oil Gas & Consumable Fuels
TW0002412004,6287841,Chunghwa Telecom Co. Ltd,TWD,271000,0.238162,Taiwan,109.500,Communication Services,Diversified Telecommunication Services
US62914V1061,BFZX9H8,NIO Inc. Sponsored ADR Class A,USD,49372,0.231199,China,19.880,Consumer Discretionary,Automobiles
ID1000118201,6709099,PT Bank Rakyat Indonesia (Persero) Tbk Class B,IDR,3878700,0.230591,Indonesia,3700.000,Financials,Banks
SA0007879543,B12M7Q5,Saudi Telecom Co.,SAR,36838,0.223041,Saudi Arabia,96.400,Communication Services,Diversified Telecommunication Services
KYG8087W1015,B0MP1B0,Shenzhou International Group Holdings Limited,HKD,57700,0.220267,China,125.600,Consumer Discretionary,Textiles Apparel & Luxury Goods
KYG210961051,B01B1L9,China Mengniu Dairy Co. Ltd.,HKD,204000,0.220112,China,35.500,Consumer Staples,Food Products
US6698881090,B0DK750,NOVATEK JSC Sponsored GDR RegS,USD,6345,0.219704,Russia,147.000,Energy,Oil Gas & Consumable Fuels
US89677Q1076,BK1K3N2,Trip.com Group Ltd. Sponsored ADR,USD,32112,0.219585,China,29.030,Consumer Discretionary,Internet & Direct Marketing Retail
INE238A01034,BPFJHC7,Axis Bank Limited,INR,144006,0.217392,India,473.050,Financials,Banks
TW0002308004,6260734,Delta Electronics Inc.,TWD,137413,0.213401,Taiwan,193.500,Information Technology,Electronic Equipment Instruments & Components
ZAE000018123,6280215,Gold Fields Limited,ZAR,72836,0.212448,South Africa,210.600,Materials,Metals & Mining
MX01WA000038,BW1YVH8,Wal-Mart de Mexico SAB de CV,MXN,362251,0.212254,Mexico,54.840,Consumer Staples,Food & Staples Retailing
SA13L050IE10,BSHYYN1,National Commercial Bank CJSC,SAR,88593,0.208940,Saudi Arabia,37.550,Financials,Banks
KYG2108Y1052,6193766,China Resources Land Limited,HKD,188222,0.208236,China,36.400,Real Estate,Real Estate Management & Development
TW0002891009,6527666,CTBC Financial Holding Company Ltd.,TWD,1340273,0.204378,Taiwan,19.000,Financials,Banks
KYG8167W1380,B00XSF9,Sino Biopharmaceutical Limited,HKD,738750,0.204326,China,9.100,Health Care,Pharmaceuticals
KR7105560007,B3DF0Y6,KB Financial Group Inc.,KRW,27779,0.204025,South Korea,36950.000,Financials,Banks
KR7036570000,6264189,NCsoft Corporation,KRW,1187,0.203617,South Korea,863000.000,Communication Services,Entertainment
KR7005490008,6693233,POSCO,KRW,5414,0.202853,South Korea,188500.000,Materials,Metals & Mining
KR7051900009,6344456,LG Household & Health Care Ltd,KRW,676,0.201419,South Korea,1499000.000,Consumer Staples,Personal Products
HK1093012172,6191997,CSPC Pharmaceutical Group Limited,HKD,388800,0.200891,China,17.000,Health Care,Pharmaceuticals
KR7012330007,6449544,Hyundai Mobis Co. Ltd,KRW,4636,0.199966,South Korea,217000.000,Consumer Discretionary,Auto Components
ZAE000066304,6606996,FirstRand Limited,ZAR,354160,0.199343,South Africa,40.640,Financials,Diversified Financial Services
MYL1295OO004,B012W42,Public Bank Bhd,MYR,209630,0.196688,Malaysia,16.620,Financials,Banks
KYG040111059,B1YVKN8,ANTA Sports Products Ltd.,HKD,79000,0.196531,China,81.850,Consumer Discretionary,Textiles Apparel & Luxury Goods
HK0688002218,6192150,China Overseas Land & Investment Limited,HKD,282051,0.195884,China,22.850,Real Estate,Real Estate Management & Development
TH0737010Y16,B08YDF9,CP All Public Co. Ltd.(Alien Mkt),THB,403300,0.193921,Thailand,63.750,Consumer Staples,Food & Staples Retailing
TW0002886009,6444066,Mega Financial Holding Co. Ltd.,TWD,821296,0.193792,Taiwan,29.400,Financials,Banks
KR7055550008,6397502,Shinhan Financial Group Co. Ltd.,KRW,32049,0.191112,South Korea,30000.000,Financials,Banks
KR7207940008,BYNJCV6,SAMSUNG BIOLOGICS Co. Ltd.,KRW,1196,0.190421,South Korea,801000.000,Health Care,Life Sciences Tools & Services
BRWEGEACNOR0,2945422,WEG S.A.,BRL,67916,0.189364,Brazil,66.290,Industrials,Electrical Equipment
TW0002884004,6433912,E.SUN Financial Holding Co. Ltd.,TWD,857114,0.187109,Taiwan,27.200,Financials,Banks
TW0001303006,6621580,Nan Ya Plastics Corporation,TWD,378360,0.187057,Taiwan,61.600,Materials,Chemicals
INE860A01027,6294896,HCL Technologies Limited,INR,82121,0.186079,India,710.050,Information Technology,It Services
KYG8020E1199,BDFBM13,Semiconductor Manufacturing International Corp.,HKD,236400,0.184657,China,25.700,Information Technology,Semiconductors & Semiconductor Equipment
MXP320321310,2242059,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,MXN,134357,0.184594,Mexico,128.590,Consumer Staples,Beverages
KYG8586D1097,B1YBT08,Sunny Optical Technology (Group) Co. Ltd.,HKD,50900,0.184098,China,119.000,Information Technology,Electronic Equipment Instruments & Components
TW0001216000,6700393,Uni-President Enterprises Corp.,TWD,340085,0.183965,Taiwan,67.400,Consumer Staples,Food Products
ZAE000043485,6565655,AngloGold Ashanti Limited,ZAR,27696,0.182864,South Africa,476.720,Materials,Metals & Mining
CNE100000Q43,B60LZR6,Agricultural Bank of China Limited Class H,HKD,2222000,0.181669,China,2.690,Financials,Banks
CNE1000002Q2,6291819,China Petroleum & Chemical Corporation Class H,HKD,1709500,0.181334,China,3.490,Energy,Oil Gas & Consumable Fuels
RU0009033591,5452208,TATNEFT PJSC,USD,101398,0.180993,Russia,7.578,Energy,Oil Gas & Consumable Fuels
INE585B01010,6633712,Maruti Suzuki India Limited,INR,7864,0.178288,India,7104.350,Consumer Discretionary,Automobiles
KYG3777B1032,6531827,Geely Automobile Holdings Limited,HKD,370000,0.178132,China,15.840,Consumer Discretionary,Automobiles
CNE1000001W2,6080396,Anhui Conch Cement Company Limited Class H,HKD,100500,0.176249,China,57.700,Materials,Construction Materials
KYG245241032,B1VKYN6,Country Garden Holdings Co. Ltd.,HKD,592791,0.175847,China,9.760,Real Estate,Real Estate Management & Development
BRABEVACNOR1,BG7ZWY7,Ambev SA,BRL,324656,0.173149,Brazil,12.680,Consumer Staples,Beverages
HK0291001490,6972459,China Resources Beer (Holdings) Co. Ltd.,HKD,108644,0.171214,China,51.850,Consumer Staples,Beverages
ID1000129000,BD4T6W7,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,IDR,3555400,0.170810,Indonesia,2990.000,Communication Services,Diversified Telecommunication Services
TW0002882008,6425663,Cathay Financial Holdings Co. Ltd.,TWD,529864,0.170103,Taiwan,40.000,Financials,Insurance
BRMGLUACNOR2,B4975P9,Magazine Luiza S.A.,BRL,43070,0.166627,Brazil,91.980,Consumer Discretionary,Multiline Retail
TW0003008009,6451668,LARGAN Precision Co. Ltd.,TWD,6000,0.166616,Taiwan,3460.000,Information Technology,Electronic Equipment Instruments & Components
SA14TG012N13,BJTM270,Saudi Arabian Oil Company (Saudi Aramco),SAR,73960,0.162583,Saudi Arabia,35.000,Energy,Oil Gas & Consumable Fuels
TW0002881000,6411673,Fubon Financial Holding Co. Ltd.,TWD,469235,0.162314,Taiwan,43.100,Financials,Insurance
KYG8569A1067,B4XRPN3,Sunac China Holdings Ltd.,HKD,156000,0.158127,China,33.350,Real Estate,Real Estate Management & Development
TW0001301000,6348544,Formosa Plastics Corporation,TWD,248200,0.157169,Taiwan,78.900,Materials,Chemicals
KR7000270009,6490928,KIA Motors Corporation,KRW,18629,0.156262,South Korea,42200.000,Consumer Discretionary,Automobiles
MXP370841019,2643674,Grupo Mexico S.A.B. de C.V. Class B,MXN,247977,0.152398,Mexico,57.520,Materials,Metals & Mining
BMG0171K1018,BRXVS60,Alibaba Health Information Technology Ltd.,HKD,266957,0.152215,China,18.760,Health Care,Health Care Technology
MXP370711014,2421041,Grupo Financiero Banorte SAB de CV Class O,MXN,178847,0.149755,Mexico,78.370,Financials,Banks
INE154A01025,B0JGGP5,ITC Limited,INR,240297,0.148920,India,194.200,Consumer Staples,Tobacco
TW0002303005,6916628,United Microelectronics Corp.,TWD,841200,0.148191,Taiwan,21.950,Information Technology,Semiconductors & Semiconductor Equipment
AEN000101016,6624471,First Abu Dhabi Bank P.J.S.C.,AED,199179,0.145868,UAE,11.420,Financials,Banks
AEE000401019,6322173,Emirates Telecommunications Group Company PJSC,AED,134357,0.145612,UAE,16.900,Communication Services,Diversified Telecommunication Services
PLOPTTC00011,7302215,CD Projekt S.A.,PLN,5020,0.145580,Poland,460.800,Communication Services,Entertainment
US98980A1051,BYYDFN0,ZTO Express (Cayman) Inc. Sponsored ADR Class A,USD,18911,0.143704,China,32.260,Industrials,Air Freight & Logistics
TW0002002003,6190950,China Steel Corporation,TWD,892104,0.143555,Taiwan,20.050,Materials,Metals & Mining
KR7033780008,6175076,KT & G Corporation,KRW,8370,0.141748,South Korea,85200.000,Consumer Staples,Tobacco
TW0002892007,6580119,First Financial Holding Co. Ltd.,TWD,822965,0.140355,Taiwan,21.250,Financials,Banks
CNE1000009Q7,B2Q5H56,China Pacific Insurance (Group) Co. Ltd. Class H,HKD,201600,0.139704,China,22.800,Financials,Insurance
TW0001101004,6869937,Taiwan Cement Corp.,TWD,396145,0.139416,Taiwan,43.850,Materials,Construction Materials
KYG5496K1242,B01JCK9,Li Ning Company Limited,HKD,134500,0.138582,China,33.900,Consumer Discretionary,Textiles Apparel & Luxury Goods
KYG5635P1090,B56KLY9,Longfor Group Holdings Ltd.,HKD,113500,0.137988,China,40.000,Real Estate,Real Estate Management & Development
TW0002382009,6141011,Quanta Computer Inc.,TWD,217000,0.136715,Taiwan,78.500,Information Technology,Technology Hardware Storage & Peripherals
ZAE000109815,B030GJ7,Standard Bank Group Limited,ZAR,88129,0.135973,South Africa,111.400,Financials,Banks
INE296A01024,BD2N0P2,Bajaj Finance Limited,INR,11700,0.135599,India,3631.750,Financials,Consumer Finance
KR7066570003,6520739,LG Electronics Inc.,KRW,7861,0.134691,South Korea,86200.000,Consumer Discretionary,Household Durables
ID1000095003,6651048,PT Bank Mandiri (Persero) Tbk,IDR,1330000,0.134632,Indonesia,6300.000,Financials,Banks
KYG3066L1014,6333937,ENN Energy Holdings Limited,HKD,51500,0.134144,China,85.700,Utilities,Gas Utilities
KR7028260008,BSXN8K7,SAMSUNG C&T CORP,KRW,6036,0.133176,South Korea,111000.000,Industrials,Industrial Conglomerates
BMG2519Y1084,2232878,Credicorp Ltd.,USD,4331,0.133021,Peru,130.390,Financials,Banks
TH0268010Z11,6412591,Advanced Info Service Public Co. Ltd.(Alien Mkt),THB,94474,0.131470,Thailand,184.500,Communication Services,Wireless Telecommunication Services
CNE000000VQ8,BD5CPG2,Wuliangye Yibin Co. Ltd. Class A,CNY,15900,0.129606,China,238.080,Consumer Staples,Beverages
US92763W1036,B3N0H17,Vipshop Holdings Ltd Sponsored ADR,USD,31638,0.128554,China,17.250,Consumer Discretionary,Internet & Direct Marketing Retail
TW0005880009,B73XCZ3,Taiwan Cooperative Financial Holding Co. Ltd.,TWD,797387,0.128313,Taiwan,20.050,Financials,Banks
TW0001326007,6348715,Formosa Chemicals & Fibre Corporation,TWD,229720,0.128136,Taiwan,69.500,Materials,Chemicals
BRITSAACNPR7,2458771,Itausa - Investimentos Itau SA Pfd,BRL,310577,0.126582,Brazil,9.690,Financials,Banks
INE089A01023,6410959,Dr. Reddy's Laboratories Ltd.,INR,8930,0.126470,India,4437.950,Health Care,Pharmaceuticals
KYG984191075,BD9GZX7,Yihai International Holding Ltd.,HKD,34000,0.125247,China,121.200,Consumer Staples,Food Products
TH0765010Z16,BDFLHY1,Airports of Thailand Public Co. Ltd.(Alien Mkt),THB,296044,0.125044,Thailand,56.000,Industrials,Transportation Infrastructure
HU0000061726,7320154,OTP Bank Nyrt,HUF,15383,0.124720,Hungary,10410.000,Financials,Banks
CNE100000296,6536651,BYD Company Limited Class H,HKD,52500,0.124622,China,78.100,Consumer Discretionary,Automobiles
KYG2453A1085,BDQZP48,Country Garden Services Holdings Co. Ltd.,HKD,74209,0.123150,China,54.600,Industrials,Commercial Services & Supplies
MYL1155OO000,6556325,Malayan Banking Bhd.,MYR,291420,0.122730,Malaysia,7.460,Financials,Banks
KR7086790003,B0RNRF5,Hana Financial Group Inc.,KRW,21512,0.122720,South Korea,28700.000,Financials,Banks
TW0003711008,BFXZDY1,ASE Technology Holding Co. Ltd.,TWD,248126,0.122671,Taiwan,61.600,Information Technology,Semiconductors & Semiconductor Equipment
KR7096770003,B232R05,SK Innovation Co. Ltd,KRW,3956,0.122275,South Korea,155500.000,Energy,Oil Gas & Consumable Fuels
CNE100003688,BFZ2PK0,China Tower Corp. Ltd. Class H,HKD,2694000,0.122002,China,1.490,Communication Services,Diversified Telecommunication Services
SA0007879097,B12LZX5,Samba Financial Group,SAR,69333,0.120406,Saudi Arabia,27.650,Financials,Banks
INE021A01026,BCRWL65,Asian Paints Ltd.,INR,18986,0.120086,India,1982.000,Materials,Chemicals
ID1000122807,B800MQ5,PT Astra International Tbk,IDR,1383900,0.117852,Indonesia,5300.000,Consumer Discretionary,Automobiles
CNE1000003W8,6226576,PetroChina Company Limited Class H,HKD,1454300,0.117134,China,2.650,Energy,Oil Gas & Consumable Fuels
BMG2109G1033,6460794,China Gas Holdings Limited,HKD,177800,0.116727,China,21.600,Utilities,Gas Utilities
KR7003550001,6537030,LG Corp,KRW,6873,0.116533,South Korea,85300.000,Industrials,Industrial Conglomerates
TW0002379005,6051422,Realtek Semiconductor Corp,TWD,37000,0.115812,Taiwan,390.000,Information Technology,Semiconductors & Semiconductor Equipment
INE101A01026,6100186,Mahindra & Mahindra Ltd.,INR,56608,0.114982,India,636.500,Consumer Discretionary,Automobiles
TH0003010Z12,6609906,Siam Cement Public Co. Ltd.(Alien Mkt),THB,41784,0.112826,Thailand,358.000,Materials,Construction Materials
TW0002357001,6051046,Asustek Computer Inc.,TWD,56440,0.112791,Taiwan,249.000,Information Technology,Technology Hardware Storage & Peripherals
TW0002885001,6424110,Yuanta Financial Holding Co. Ltd.,TWD,765197,0.112386,Taiwan,18.300,Financials,Diversified Financial Services
CNE1000016V2,B6SPB49,CITIC Securities Co. Ltd. Class H,HKD,194500,0.109837,China,18.580,Financials,Capital Markets
INE044A01036,6582483,Sun Pharmaceutical Industries Limited,INR,64307,0.109360,India,532.900,Health Care,Pharmaceuticals
KYG2116J1085,BH7HM06,China Conch Venture Holdings Ltd.,HKD,105200,0.108712,China,34.000,Industrials,Construction & Engineering
KR7034730002,B39Z8L3,SK Holdings Co. Ltd.,KRW,2493,0.106540,South Korea,215000.000,Industrials,Industrial Conglomerates
TW0002880002,6411877,Hua Nan Financial Holdings Co. Ltd.,TWD,720840,0.106450,Taiwan,18.400,Financials,Banks
CNE1000002N9,B0Y91C1,China National Building Material Co. Ltd. Class H,HKD,306000,0.105282,China,11.320,Materials,Construction Materials
KYG810431042,B16YNS1,Shimao Group Holdings Limited,HKD,95500,0.105219,China,36.250,Real Estate,Real Estate Management & Development
ZAE000042164,6563206,MTN Group Limited,ZAR,118892,0.105106,South Africa,63.830,Communication Services,Wireless Telecommunication Services
BRLRENACNOR1,B0CGYD6,Lojas Renner S.A.,BRL,58496,0.105034,Brazil,42.690,Consumer Discretionary,Multiline Retail
KYG202881093,B58J1S8,Chailease Holding Co. Ltd.,TWD,97183,0.104516,Taiwan,134.000,Financials,Diversified Financial Services
INE018A01030,B0166K8,Larsen & Toubro Ltd.,INR,33561,0.104471,India,975.450,Industrials,Construction & Engineering
TW0003045001,6290496,Taiwan Mobile Co. Ltd.,TWD,126400,0.103982,Taiwan,102.500,Communication Services,Wireless Telecommunication Services
KR7009150004,6771689,Samsung Electro-Mechanics Co. Ltd,KRW,4048,0.103394,South Korea,128500.000,Information Technology,Electronic Equipment Instruments & Components
ZAE000216537,BZBFKT7,Bid Corporation Limited,ZAR,24757,0.102238,South Africa,298.170,Consumer Staples,Food & Staples Retailing
BRRAILACNOR9,BYXZ2W5,Rumo SA,BRL,106574,0.101038,Brazil,22.540,Industrials,Road & Rail
SA0007879048,B12LZW4,Riyad Bank,SAR,85365,0.100797,Saudi Arabia,18.800,Financials,Banks
MYL7113OO003,B05L892,Top Glove Corporation Bhd.,MYR,67400,0.100451,Malaysia,26.400,Health Care,Health Care Equipment & Supplies
LU0974299876,BP40HF4,Globant SA,USD,2400,0.100063,Argentina,177.000,Information Technology,Software
US67812M2070,B17FSC2,Rosneft Oil Co. Sponsored GDR RegS,USD,81964,0.099623,Russia,5.160,Energy,Oil Gas & Consumable Fuels
CNE1000002R0,B09N7M0,China Shenhua Energy Co. Ltd. Class H,HKD,258000,0.098804,China,12.600,Energy,Oil Gas & Consumable Fuels
US55953Q2021,B2QKYZ0,Magnit PJSC Sponsored GDR RegS,USD,27593,0.098794,Russia,15.200,Consumer Staples,Food & Staples Retailing
US73181M1172,BYXL3S6,Polyus PJSC Sponsored GDR Class S,USD,3436,0.097285,Russia,120.200,Materials,Metals & Mining
BRRENTACNOR4,B08K3S0,Localiza Rent A Car S.A.,BRL,46960,0.097001,Brazil,49.110,Industrials,Road & Rail
EGS60121C018,6243898,Commercial International Bank (Egypt) SAE,EGP,93883,0.095690,Egypt,68.670,Financials,Banks
CLP371861061,2299453,Enel Americas S.A.,CLP,2706297,0.094819,Chile,117.000,Utilities,Electric Utilities
CNE100000205,B0B8Z29,Bank of Communications Co. Ltd. Class H,HKD,742000,0.094719,China,4.200,Financials,Banks
ZAE000070660,B0L6750,Sanlam Limited,ZAR,117091,0.094643,South Africa,58.360,Financials,Insurance
US88034P1093,BFZYWR2,Tencent Music Entertainment Group Sponsored ADR Class A,USD,25000,0.094633,China,16.070,Communication Services,Entertainment
ZAE000083648,B1FFT76,Impala Platinum Holdings Limited,ZAR,43365,0.094205,South Africa,156.850,Materials,Metals & Mining
QA000A0M8VM3,B0VR7W0,Masraf Al-Rayan QSC,QAR,346803,0.093877,Qatar,4.185,Financials,Banks
CNE100000593,6706250,PICC Property & Casualty Co. Ltd. Class H,HKD,507719,0.093515,China,6.060,Financials,Insurance
KYG4402L1510,6136233,Hengan International Group Co. Ltd.,HKD,49500,0.093128,China,61.900,Consumer Staples,Personal Products
HK0267001375,6196152,CITIC Limited,HKD,415000,0.092078,China,7.300,Industrials,Industrial Conglomerates
HK0270001396,6913168,Guangdong Investment Limited,HKD,240000,0.091911,China,12.600,Utilities,Water Utilities
QA0006929853,6713982,Qatar Islamic Bank,QAR,87080,0.091189,Qatar,16.190,Financials,Banks
PLKGHM000017,5263251,KGHM Polska Miedz S.A.,PLN,10672,0.091141,Poland,135.700,Materials,Metals & Mining
BMG423131256,B1TL3R8,Haier Electronics Group Co. Ltd.,HKD,107000,0.090897,China,27.950,Consumer Discretionary,Household Durables
INE280A01028,6139340,Titan Company Limited,INR,24912,0.090363,India,1136.650,Consumer Discretionary,Textiles Apparel & Luxury Goods
PHY8076N1120,6818843,SM Prime Holdings Inc.,PHP,631100,0.090170,Philippines,29.500,Real Estate,Real Estate Management & Development
ZAE000259701,BL0L913,Sibanye Stillwater Limited,ZAR,128422,0.089786,South Africa,50.480,Materials,Metals & Mining
MYL5347OO009,6904612,Tenaga Nasional Bhd,MYR,142200,0.089268,Malaysia,11.120,Utilities,Electric Utilities
KYG525681477,6327587,Kingdee International Software Group Co. Ltd.,HKD,154000,0.088651,China,18.940,Information Technology,Software
TW0002887007,6451680,Taishin Financial Holdings Co. Ltd.,TWD,831916,0.088134,Taiwan,13.200,Financials,Banks
PHY0488F1004,6055112,Ayala Land Inc.,PHP,612400,0.088091,Philippines,29.700,Real Estate,Real Estate Management & Development
CNE1000004L9,6743956,Weichai Power Co. Ltd. Class H,HKD,177800,0.088085,China,16.300,Industrials,Machinery
TW0002912003,6704986,President Chain Store Corporation,TWD,40000,0.087963,Taiwan,274.000,Consumer Staples,Food & Staples Retailing
ZAE000132577,B65B4D0,Vodacom Group Limited,ZAR,47840,0.087825,South Africa,132.550,Communication Services,Wireless Telecommunication Services
